,date,precipitation,temp_max,temp_min,wind,weather,year,month,day,weather_encoded
1379,2015-10-11,0.0,17.8,10.6,2.6,sun,2015,October,Sunday,4
1380,2015-10-12,4.6,18.3,10.6,2.8,rain,2015,October,Monday,2
1381,2015-10-13,1.3,16.7,9.4,3.2,rain,2015,October,Tuesday,2
1382,2015-10-14,0.0,15.0,10.0,5.0,fog,2015,October,Wednesday,1
1383,2015-10-15,0.0,21.1,9.4,3.4,fog,2015,October,Thursday,1
1384,2015-10-16,0.0,20.0,8.9,1.3,sun,2015,October,Friday,4
1385,2015-10-17,0.3,19.4,11.7,1.3,rain,2015,October,Saturday,2
1386,2015-10-18,3.8,15.0,12.8,2.0,rain,2015,October,Sunday,2
1387,2015-10-19,0.3,17.2,12.2,2.6,rain,2015,October,Monday,2
1388,2015-10-20,0.0,17.8,10.6,1.8,fog,2015,October,Tuesday,1
1389,2015-10-21,0.0,16.1,8.3,1.3,fog,2015,October,Wednesday,1
1390,2015-10-22,0.0,16.1,8.9,2.7,fog,2015,October,Thursday,1
1391,2015-10-23,0.0,12.8,7.2,2.6,fog,2015,October,Friday,1
1392,2015-10-24,0.0,15.0,8.9,2.9,fog,2015,October,Saturday,1
1393,2015-10-25,8.9,19.4,8.9,3.4,rain,2015,October,Sunday,2
1394,2015-10-26,6.9,12.2,10.0,4.6,rain,2015,October,Monday,2
1395,2015-10-27,0.0,16.1,7.8,1.7,fog,2015,October,Tuesday,1
1396,2015-10-28,3.3,13.9,11.1,2.8,rain,2015,October,Wednesday,2
1397,2015-10-29,1.8,15.0,12.2,4.7,rain,2015,October,Thursday,2
1398,2015-10-30,19.3,17.2,11.7,6.7,rain,2015,October,Friday,2
1399,2015-10-31,33.0,15.6,11.7,7.2,rain,2015,October,Saturday,2
1400,2015-11-01,26.2,12.2,8.9,6.0,rain,2015,November,Sunday,2
1401,2015-11-02,0.3,11.1,7.2,2.8,rain,2015,November,Monday,2
1402,2015-11-03,0.8,10.6,5.0,1.4,rain,2015,November,Tuesday,2
1403,2015-11-04,0.0,10.0,3.3,2.2,sun,2015,November,Wednesday,4
1404,2015-11-05,1.3,11.7,7.8,2.3,rain,2015,November,Thursday,2
1405,2015-11-06,0.0,15.6,8.3,2.7,fog,2015,November,Friday,1
1406,2015-11-07,12.7,12.2,9.4,3.0,rain,2015,November,Saturday,2
1407,2015-11-08,6.6,11.1,7.8,1.8,rain,2015,November,Sunday,2
1408,2015-11-09,3.3,10.0,5.0,1.3,rain,2015,November,Monday,2
1409,2015-11-10,1.3,11.1,3.9,3.9,rain,2015,November,Tuesday,2
1410,2015-11-11,1.5,11.1,6.1,4.6,rain,2015,November,Wednesday,2
1411,2015-11-12,9.9,11.1,5.0,5.1,rain,2015,November,Thursday,2
1412,2015-11-13,33.5,13.3,9.4,6.5,rain,2015,November,Friday,2
1413,2015-11-14,47.2,9.4,6.1,4.5,rain,2015,November,Saturday,2
1414,2015-11-15,22.4,8.9,2.2,4.1,rain,2015,November,Sunday,2
1415,2015-11-16,2.0,8.9,1.7,4.0,rain,2015,November,Monday,2
1416,2015-11-17,29.5,13.3,6.7,8.0,rain,2015,November,Tuesday,2
1417,2015-11-18,1.5,8.9,3.3,3.8,rain,2015,November,Wednesday,2
1418,2015-11-19,2.0,8.9,2.8,4.2,rain,2015,November,Thursday,2
1419,2015-11-20,0.0,8.3,0.6,4.0,fog,2015,November,Friday,1
1420,2015-11-21,0.0,8.9,0.6,4.7,sun,2015,November,Saturday,4
1421,2015-11-22,0.0,10.0,1.7,3.1,fog,2015,November,Sunday,1
1422,2015-11-23,3.0,6.7,0.0,1.3,rain,2015,November,Monday,2
1423,2015-11-24,7.1,6.7,2.8,4.5,rain,2015,November,Tuesday,2
1424,2015-11-25,0.0,7.2,0.0,5.7,sun,2015,November,Wednesday,4
1425,2015-11-26,0.0,9.4,-1.0,4.3,sun,2015,November,Thursday,4
1426,2015-11-27,0.0,9.4,-1.6,3.0,sun,2015,November,Friday,4
1427,2015-11-28,0.0,7.2,-2.7,1.0,sun,2015,November,Saturday,4
1428,2015-11-29,0.0,1.7,-2.1,0.9,fog,2015,November,Sunday,1
1429,2015-11-30,0.5,5.6,-3.8,1.7,rain,2015,November,Monday,2
1430,2015-12-01,12.2,10.0,3.9,3.5,rain,2015,December,Tuesday,2
1431,2015-12-02,2.5,10.6,4.4,5.0,rain,2015,December,Wednesday,2
1432,2015-12-03,12.7,15.6,7.8,5.9,rain,2015,December,Thursday,2
1433,2015-12-04,2.0,10.6,6.1,4.7,rain,2015,December,Friday,2
1434,2015-12-05,15.7,10.0,6.1,4.0,rain,2015,December,Saturday,2
1435,2015-12-06,11.2,12.8,7.2,5.9,rain,2015,December,Sunday,2
1436,2015-12-07,27.4,11.1,8.3,3.4,rain,2015,December,Monday,2
1437,2015-12-08,54.1,15.6,10.0,6.2,rain,2015,December,Tuesday,2
1438,2015-12-09,13.5,12.2,7.8,6.3,rain,2015,December,Wednesday,2
1439,2015-12-10,9.4,11.7,6.1,7.5,rain,2015,December,Thursday,2
1440,2015-12-11,0.3,9.4,4.4,2.8,rain,2015,December,Friday,2
1441,2015-12-12,16.0,8.9,5.6,5.6,rain,2015,December,Saturday,2
1442,2015-12-13,1.3,7.8,6.1,6.1,rain,2015,December,Sunday,2
1443,2015-12-14,0.0,7.8,1.7,1.7,sun,2015,December,Monday,4
1444,2015-12-15,1.5,6.7,1.1,2.9,rain,2015,December,Tuesday,2
1445,2015-12-16,3.6,6.1,2.8,2.3,rain,2015,December,Wednesday,2
1446,2015-12-17,21.8,6.7,3.9,6.0,rain,2015,December,Thursday,2
1447,2015-12-18,18.5,8.9,4.4,5.1,rain,2015,December,Friday,2
1448,2015-12-19,0.0,8.3,2.8,4.1,fog,2015,December,Saturday,1
1449,2015-12-20,4.3,7.8,4.4,6.7,rain,2015,December,Sunday,2
1450,2015-12-21,27.4,5.6,2.8,4.3,rain,2015,December,Monday,2
1451,2015-12-22,4.6,7.8,2.8,5.0,rain,2015,December,Tuesday,2
1452,2015-12-23,6.1,5.0,2.8,7.6,rain,2015,December,Wednesday,2
1453,2015-12-24,2.5,5.6,2.2,4.3,rain,2015,December,Thursday,2
1454,2015-12-25,5.8,5.0,2.2,1.5,rain,2015,December,Friday,2
1455,2015-12-26,0.0,4.4,0.0,2.5,sun,2015,December,Saturday,4
1456,2015-12-27,8.6,4.4,1.7,2.9,rain,2015,December,Sunday,2
1457,2015-12-28,1.5,5.0,1.7,1.3,rain,2015,December,Monday,2
1458,2015-12-29,0.0,7.2,0.6,2.6,fog,2015,December,Tuesday,1
1459,2015-12-30,0.0,5.6,-1.0,3.4,sun,2015,December,Wednesday,4
1460,2015-12-31,0.0,5.6,-2.1,3.5,sun,2015,December,Thursday,4
