user_id,day_type,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,burnout_score,burnout_risk
174,1,9.42,11.33,2,1,0,5.93,69.8,47.61,0
174,0,4.18,6.86,1,1,0,5.87,65.9,51.26,0
175,0,3.04,6.92,0,3,0,7.52,100.1,8.78,0
175,1,8.41,11.96,3,2,0,5.56,90.0,17.92,0
175,0,4.83,7.83,0,1,0,8.35,94.2,17.14,0
175,1,9.89,13.47,2,3,0,5.08,84.1,26.88,0
175,1,8.57,10.74,1,3,0,7.94,74.4,34.01,0
175,0,5.05,7.8,0,5,1,7.66,82.2,32.08,0
175,0,4.78,7.14,2,4,0,7.48,74.8,36.05,0
175,0,6.05,9.79,0,4,1,6.82,83.6,35.15,0
175,0,6.51,9.73,2,5,0,7.08,79.1,39.19,0
175,1,7.96,11.95,1,2,0,7.12,75.1,44.52,0
176,1,10.06,11.89,3,3,0,7.47,90.0,21.92,0
176,0,6.13,10.12,0,5,1,4.5,74.3,34.53,0
176,0,3.0,6.17,0,1,0,6.95,79.7,32.69,0
176,0,5.0,7.33,0,1,0,7.03,79.8,35.17,0
176,1,8.96,12.78,1,2,0,8.11,73.5,45.51,0
176,1,9.72,11.41,5,3,0,7.53,70.8,57.0,0
176,0,3.49,5.15,0,1,0,7.15,60.3,61.35,0
176,1,8.92,11.78,3,4,0,6.78,49.7,74.24,1
176,0,4.11,6.13,2,3,0,7.35,43.2,78.27,1
176,0,3.22,6.61,0,2,0,6.37,49.5,76.41,1
177,1,6.5,9.27,5,2,1,7.04,87.1,20.52,0
177,1,8.82,10.41,2,3,0,6.53,80.9,28.16,0
177,0,4.43,7.14,2,4,0,6.0,83.2,28.94,0
177,0,6.07,8.4,2,2,1,8.02,81.6,33.41,0
177,0,3.7,6.81,0,4,0,7.87,77.1,34.75,0
177,1,9.52,12.29,2,5,0,6.74,72.8,41.92,0
177,1,10.32,13.5,2,2,0,6.72,64.8,52.22,0
177,0,3.0,5.85,1,3,1,6.07,73.4,50.28,0
177,1,8.7,11.41,4,4,0,8.35,64.0,59.18,0
177,1,6.81,10.17,4,4,1,6.66,51.8,69.7,0
178,1,7.24,9.09,5,4,0,7.53,79.4,23.44,0
178,0,4.27,5.84,1,5,1,6.12,88.6,22.35,0
178,1,7.28,9.68,2,3,0,7.49,76.6,32.97,0
178,1,9.54,12.24,5,2,0,5.7,76.0,45.94,0
178,1,8.51,10.21,1,1,1,7.64,59.0,61.81,0
178,0,3.0,4.97,0,3,1,5.65,52.8,65.89,0
178,0,5.37,8.05,1,4,0,6.22,59.4,66.35,0
178,0,3.55,6.74,0,1,1,6.31,47.6,74.36,1
178,0,4.92,8.08,1,4,0,7.18,47.7,76.42,1
178,0,4.94,8.17,2,4,0,5.73,55.2,77.21,1
179,0,4.86,8.8,1,4,0,8.12,87.0,16.48,0
179,0,3.0,4.63,0,2,1,5.08,82.2,20.16,0
179,0,5.78,8.99,2,5,0,8.35,98.3,15.8,0
179,0,3.56,7.03,3,2,1,6.63,88.5,23.44,0
179,0,3.14,5.24,1,5,0,7.26,76.6,27.2,0
179,1,8.97,11.83,1,4,0,7.85,73.2,33.98,0
179,0,5.3,7.88,0,2,0,6.98,78.7,33.85,0
179,0,4.2,7.63,0,3,0,6.35,75.3,36.44,0
179,1,9.13,12.51,1,1,0,6.48,71.7,45.36,0
179,0,6.36,9.02,0,3,0,4.92,63.9,52.42,0
180,0,3.71,6.53,0,4,0,6.89,88.3,13.5,0
180,0,5.69,8.32,1,5,1,7.31,82.5,18.41,0
180,0,4.47,8.42,0,4,0,6.5,84.6,18.57,0
180,0,5.68,9.62,3,2,0,7.09,80.9,23.67,0
180,0,5.71,8.97,1,5,1,6.93,89.6,23.11,0
180,0,6.33,8.16,0,4,0,5.59,73.5,31.91,0
180,0,4.7,7.88,0,4,0,6.69,89.8,26.3,0
180,0,3.92,6.39,2,1,0,6.77,74.6,34.07,0
180,1,8.93,11.11,2,5,0,8.28,74.6,38.14,0
180,0,4.38,6.72,0,1,0,7.13,70.7,40.76,0
